"Mol_ID","Gene_symbol","Data_base"
"MOL000737","MPHOSPH8","HERB"
"MOL000737","BATF3","HERB"
"MOL000737","TDP1","HERB"
"MOL000737","SETD7","HERB"
"MOL000737","TUBB6","HERB"
"MOL000737","SLC22A12","HERB"
"MOL000737","KDM4E","HERB"
"MOL000737","PTPRS","HERB"
"MOL000737","CSNK2A3","HERB"
"MOL001439","ABCA1","HERB"
"MOL001439","ACHE","HERB"
"MOL001439","ALDH2","HERB"
"MOL001439","ALDH3A1","HERB"
"MOL001439","ALOX5","HERB"
"MOL001439","CCND1","HERB"
"MOL001439","C1R","HERB"
"MOL001439","CASP3","HERB"
"MOL001439","CDK2","HERB"
"MOL001439","CDK4","HERB"
"MOL001439","CETP","HERB"
"MOL001439","COL1A2","HERB"
"MOL001439","DPEP1","HERB"
"MOL001439","DPP4","HERB"
"MOL001439","EGF","HERB"
"MOL001439","ESR1","HERB"
"MOL001439","G6PD","HERB"
"MOL001439","GLB1","HERB"
"MOL001439","KCNK2","HERB"
"MOL001439","NOS2","HERB"
"MOL001439","NOS3","HERB"
"MOL001439","PECAM1","HERB"
"MOL001439","PLA2G4A","HERB"
"MOL001439","PPARG","HERB"
"MOL001439","PPP5C","HERB"
"MOL001439","PRKCB","HERB"
"MOL001439","MAPK1","HERB"
"MOL001439","PTEN","HERB"
"MOL001439","PTGS1","HERB"
"MOL001439","PTGS2","HERB"
"MOL001439","RELA","HERB"
"MOL001439","RXRA","HERB"
"MOL001439","RXRG","HERB"
"MOL001439","SELP","HERB"
"MOL001439","SLC6A2","HERB"
"MOL001439","TNFRSF1A","HERB"
"MOL001439","TNFRSF1B","HERB"
"MOL001439","UCP2","HERB"
"MOL001439","TRPV1","HERB"
"MOL001439","PTGES","HERB"
"MOL001439","ABCG1","HERB"
"MOL001439","ABCC4","HERB"
"MOL001439","HERC5","HERB"
"MOL001439","KCNK10","HERB"
"MOL001439","RETN","HERB"
"MOL001439","PTGES2","HERB"
"MOL007036","ACHE","HERB"
"MOL007036","ADRA1D","HERB"
"MOL007036","ADRA1B","HERB"
"MOL007036","ADRA1A","HERB"
"MOL007036","ADRB2","HERB"
"MOL007036","AR","HERB"
"MOL007036","CA2","HERB"
"MOL007036","CALM3","HERB"
"MOL007036","CCNA2","HERB"
"MOL007036","CDK2","HERB"
"MOL007036","CHEK1","HERB"
"MOL007036","CHRM1","HERB"
"MOL007036","CHRM3","HERB"
"MOL007036","MAPK14","HERB"
"MOL007036","DPP4","HERB"
"MOL007036","ESR1","HERB"
"MOL007036","ESR2","HERB"
"MOL007036","GSK3B","HERB"
"MOL007036","IGHG1","HERB"
"MOL007036","NOS2","HERB"
"MOL007036","OPRM1","HERB"
"MOL007036","PIM1","HERB"
"MOL007036","PRSS1","HERB"
"MOL007036","PTGS1","HERB"
"MOL007036","PTGS2","HERB"
"MOL007036","RXRA","HERB"
"MOL007036","SCN5A","HERB"
"MOL007036","NCOA1","HERB"
"MOL007036","NCOA2","HERB"
"MOL007045","ACHE","HERB"
"MOL007045","ADRB2","HERB"
"MOL007045","AR","HERB"
"MOL007045","CCNA2","HERB"
"MOL007045","CDK2","HERB"
"MOL007045","CHRM1","HERB"
"MOL007045","CHRM5","HERB"
"MOL007045","CHRNA7","HERB"
"MOL007045","DPP4","HERB"
"MOL007045","ESR1","HERB"
"MOL007045","ESR2","HERB"
"MOL007045","GSK3B","HERB"
"MOL007045","NOS2","HERB"
"MOL007045","OPRD1","HERB"
"MOL007045","OPRM1","HERB"
"MOL007045","PIM1","HERB"
"MOL007045","PPARG","HERB"
"MOL007045","PRSS1","HERB"
"MOL007045","PTGS2","HERB"
"MOL007045","SCN5A","HERB"
"MOL007045","NCOA1","HERB"
"MOL007048","CCNA2","HERB"
"MOL007048","CDK2","HERB"
"MOL007048","CHEK1","HERB"
"MOL007048","MAPK14","HERB"
"MOL007048","ESR1","HERB"
"MOL007048","ESR2","HERB"
"MOL007048","GSK3B","HERB"
"MOL007048","PIM1","HERB"
"MOL007048","PPARG","HERB"
"MOL007048","PTGS2","HERB"
"MOL007063","AR","HERB"
"MOL007063","ESR1","HERB"
"MOL007063","NR3C1","HERB"
"MOL007063","NR3C2","HERB"
"MOL007121","ACHE","HERB"
"MOL007121","AR","HERB"
"MOL007121","ESR1","HERB"
"MOL007122","MAPK3","HERB"
"MOL007122","MAP2K7","HERB"
"MOL007122","CASP3","HERB"
"MOL007122","MAPK1","HERB"
"MOL007125","ACHE","HERB"
"MOL007125","ADRA1D","HERB"
"MOL007125","ADRA1B","HERB"
"MOL007125","ADRA1A","HERB"
"MOL007125","ADRB2","HERB"
"MOL007125","AR","HERB"
"MOL007125","CA2","HERB"
"MOL007125","CDK2","HERB"
"MOL007125","CHEK1","HERB"
"MOL007125","CHRM1","HERB"
"MOL007125","CHRM2","HERB"
"MOL007125","CHRM3","HERB"
"MOL007125","CHRM4","HERB"
"MOL007125","CHRM5","HERB"
"MOL007125","CHRNA7","HERB"
"MOL007125","DPP4","HERB"
"MOL007125","DRD1","HERB"
"MOL007125","ESR1","HERB"
"MOL007125","ESR2","HERB"
"MOL007125","GSK3B","HERB"
"MOL007125","IGHG1","HERB"
"MOL007125","NOS2","HERB"
"MOL007125","OPRD1","HERB"
"MOL007125","OPRM1","HERB"
"MOL007125","PIM1","HERB"
"MOL007125","PRSS1","HERB"
"MOL007125","PTGS1","HERB"
"MOL007125","PTGS2","HERB"
"MOL007125","RXRA","HERB"
"MOL007125","SCN5A","HERB"
"MOL007125","NCOA1","HERB"
"MOL007125","NCOA2","HERB"
"MOL008839","AR","HERB"
"MOL008839","ESR1","HERB"
"MOL008839","NR3C1","HERB"
"MOL008839","PGR","HERB"
"MOL008839","NCOA1","HERB"
"MOL008839","NCOA2","HERB"
"MOL008845","NLRP3","HERB"
"MOL008845","CTNNB1","HERB"
"MOL008845","KDR","HERB"
"MOL008845","MYC","HERB"
"MOL008845","SLC27A5","HERB"
"MOL008845","NR1H4","HERB"
"MOL008845","IDO1","HERB"
"MOL008845","ITK","HERB"
"MOL008845","BAX","HERB"
"MOL008845","MMP10","HERB"
"MOL008845","STAT3","HERB"
"MOL008845","LGALS3","HERB"
"MOL008845","TLR2","HERB"
"MOL008845","AREG","HERB"
"MOL008845","GPBAR1","HERB"
"MOL008845","KLF5","HERB"
"MOL008845","COX2","HERB"
"MOL008845","PTGER4","HERB"
"MOL008846","ACHE","HERB"
"MOL008846","AR","HERB"
"MOL008846","ESR1","HERB"
"MOL008846","NR3C1","HERB"
"MOL008846","NR3C2","HERB"
"MOL008846","PGR","HERB"
"MOL008846","RXRA","HERB"
"MOL008846","NCOA1","HERB"
"MOL008846","NCOA2","HERB"
"MOL006861","ERN1","HERB"
"MOL006861","EP300","HERB"
"MOL006861","STAT3","HERB"
"MOL006861","PCNA","HERB"
"MOL006861","IL1B","HERB"
"MOL006861","MYD88","HERB"
"MOL006861","NFKB1","HERB"
"MOL006861","CASP3","HERB"
"MOL006861","CLDN5","HERB"
"MOL006861","LY96","HERB"
"MOL006861","NFATC1","HERB"
"MOL006861","BCL2","HERB"
"MOL006861","TLR4","HERB"
"MOL006861","IL4","HERB"
"MOL006861","SCTR","HERB"
"MOL006861","MAPK3","HERB"
"MOL006861","GABPA","HERB"
"MOL006861","ABCB1","HERB"
"MOL006861","PTGS2","HERB"
"MOL006861","CD274","HERB"
"MOL006861","PRKAA1","HERB"
"MOL006861","VEGFA","HERB"
"MOL006861","TJP1","HERB"
"MOL006861","RELA","HERB"
"MOL006861","IL12RB1","HERB"
"MOL006861","MMP9","HERB"
"MOL006861","BCL2L1","HERB"
"MOL006861","PTK2","HERB"
"MOL006861","HAVCR1","HERB"
"MOL006861","MAPK14","HERB"
"MOL006861","CYCS","HERB"
"MOL006861","SMAD7","HERB"
"MOL006861","AKT1","HERB"
"MOL006861","CTNNB1","HERB"
"MOL006861","COL1A1","HERB"
"MOL006861","EPHB2","HERB"
"MOL006861","KDR","HERB"
"MOL006861","BAX","HERB"
"MOL006861","MAPK1","HERB"
"MOL006861","MMP14","HERB"
"MOL006861","COL11A2","HERB"
"MOL006861","PIK3CA","HERB"
"MOL006861","ALB","HERB"
"MOL006861","IL5","HERB"
"MOL006861","TNFRSF1A","HERB"
"MOL006861","SMAD3","HERB"
"MOL006861","FN1","HERB"
"MOL006861","IL13","HERB"
"MOL006861","CXCL9","HERB"
"MOL006861","IL6","HERB"
"MOL006861","MMP15","HERB"
"MOL006861","MAPK8","HERB"
"MOL006861","MARVELD1","HERB"
"MOL006861","TNF","HERB"
"MOL006861","HSPA5","HERB"
"MOL006861","TGFB1","HERB"
"MOL006861","CXCL8","HERB"
"MOL006861","IL31","HERB"
"MOL006865","AR","HERB"
"MOL006865","NR3C1","HERB"
"MOL003790","ACHE","HERB"
"MOL003790","AR","HERB"
"MOL003790","CHRM1","HERB"
"MOL003790","CHRM2","HERB"
"MOL003790","DPP4","HERB"
"MOL003790","ESR1","HERB"
"MOL003790","NCOA2","HERB"
"MOL005409","ACAN","HERB"
"MOL005409","TP53","HERB"
"MOL005409","JAK1","HERB"
"MOL005409","IL1B","HERB"
"MOL005409","IL6","HERB"
"MOL005409","CYP21A2","HERB"
"MOL005409","CASP3","HERB"
"MOL005409","STAT3","HERB"
"MOL005409","TEP1","HERB"
"MOL005531","AR","HERB"
"MOL005531","ESR1","HERB"
"MOL005531","NR3C1","HERB"
"MOL005531","NR3C2","HERB"
"MOL009157","AR","HERB"
"MOL009157","ESR1","HERB"
"MOL009157","NR3C1","HERB"
"MOL009157","NR3C2","HERB"
"MOL008400","APP","HERB"
"MOL008400","AR","HERB"
"MOL008400","CA2","HERB"
"MOL008400","CALM3","HERB"
"MOL008400","CCNA2","HERB"
"MOL008400","CDK2","HERB"
"MOL008400","CHEK1","HERB"
"MOL008400","MAPK14","HERB"
"MOL008400","ESR1","HERB"
"MOL008400","ESR2","HERB"
"MOL008400","GSK3B","HERB"
"MOL008400","GUSB","HERB"
"MOL008400","MMP8","HERB"
"MOL008400","MMP13","HERB"
"MOL008400","NOS2","HERB"
"MOL008400","PDE3A","HERB"
"MOL008400","PIM1","HERB"
"MOL008400","PPARG","HERB"
"MOL008400","PRSS1","HERB"
"MOL008400","PTGS1","HERB"
"MOL008400","PTGS2","HERB"
"MOL008400","RXRA","HERB"
"MOL008400","XDH","HERB"
"MOL008400","NCOA1","HERB"
"MOL009807","ALB","HERB"
"MOL009807","AR","HERB"
"MOL009807","ABCC2","HERB"
"MOL009807","CYP3A4","HERB"
"MOL009807","ERG","HERB"
"MOL009807","ESR1","HERB"
"MOL009807","NR3C1","HERB"
"MOL009807","NR3C2","HERB"
"MOL009807","PLA2G1B","HERB"
"MOL009807","UGT2B4","HERB"
"MOL009807","VDR","HERB"
"MOL009807","ABCB11","HERB"
"MOL009807","NCOA1","HERB"
"MOL009807","NR1I2","HERB"
"MOL009807","NR1H4","HERB"
"MOL009807","NCOA2","HERB"
"MOL009807","SLCO1B1","HERB"
"MOL009807","CBX1","HERB"
"MOL009807","SLCO2B1","HERB"
"MOL009807","SLCO1B3","HERB"
"MOL009807","UGT1A6","HERB"
"MOL009807","UGT1A9","HERB"
"MOL009807","GPBAR1","HERB"
"MOL000098","CLDN4","Sea Search"
"MOL000098","SPP1","Sea Search"
"MOL000098","MLXIPL","Sea Search"
"MOL000098","CRP","Sea Search"
"MOL000098","ABCA1","Sea Search"
"MOL000098","CPT1A","Sea Search"
"MOL000098","NR1I2","Sea Search"
"MOL000098","BAX","Sea Search"
"MOL000098","HSF1","Sea Search"
"MOL000098","TNF","Sea Search"
"MOL000098","CYP2C19","Sea Search"
"MOL000098","PIK3CA","Sea Search"
"MOL000098","APOE","Sea Search"
"MOL000098","PRKCB","Sea Search"
"MOL000098","CEBPB","Sea Search"
"MOL000098","AKT1","Sea Search"
"MOL000098","CDK1","Sea Search"
"MOL000098","CREB1","Sea Search"
"MOL000098","HSP90AA1","Sea Search"
"MOL000098","CLDN5","Sea Search"
"MOL000098","CXCL10","Sea Search"
"MOL000098","PTGS2","Sea Search"
"MOL000098","NKX3-1","Sea Search"
"MOL000098","PTK2B","Sea Search"
"MOL000098","UQCRC1","Sea Search"
"MOL000098","CD86","Sea Search"
"MOL000098","BCL2L1","Sea Search"
"MOL000098","VDR","Sea Search"
"MOL000098","CCL2","Sea Search"
"MOL000098","TBK1","Sea Search"
"MOL000098","INSR","Sea Search"
"MOL000098","P2RX4","Sea Search"
"MOL000098","NGF","Sea Search"
"MOL000098","CCND1","Sea Search"
"MOL000098","GCK","Sea Search"
"MOL000098","MAPK3","Sea Search"
"MOL000098","PTEN","Sea Search"
"MOL000098","IFNG","Sea Search"
"MOL000098","PTGS1","Sea Search"
"MOL000098","GK","Sea Search"
"MOL000098","CYP3A4","Sea Search"
"MOL000098","MAP3K5","Sea Search"
"MOL000098","ABCG2","Sea Search"
"MOL000098","MAPK14","Sea Search"
"MOL000098","UGT1A3","Sea Search"
"MOL000098","AXIN1","Sea Search"
"MOL000098","CD40LG","Sea Search"
"MOL000098","MECP2","Sea Search"
"MOL000098","HVCN1","Sea Search"
"MOL000098","PARP1","Sea Search"
"MOL000098","MMP2","Sea Search"
"MOL000098","IL2","Sea Search"
"MOL000098","LPCAT1","Sea Search"
"MOL000098","SULT1E1","Sea Search"
"MOL000098","MUC5AC","Sea Search"
"MOL000098","UGT1A1","Sea Search"
"MOL000098","HMOX1","Sea Search"
"MOL000098","ADIPOQ","Sea Search"
"MOL000098","TXN","Sea Search"
"MOL000098","NR1I3","Sea Search"
"MOL000098","CASP3","Sea Search"
"MOL000098","CSF2","Sea Search"
"MOL000098","GAA","Sea Search"
"MOL000098","JAK2","Sea Search"
"MOL000098","TYR","Sea Search"
"MOL000098","SLC2A4","Sea Search"
"MOL000098","HSP90B2P","Sea Search"
"MOL000098","HSPB1","Sea Search"
"MOL000098","DNAJC5","Sea Search"
"MOL000098","HSPA4","Sea Search"
"MOL000098","CASP8","Sea Search"
"MOL000098","CRTC1","Sea Search"
"MOL000098","CSF3","Sea Search"
"MOL000098","GSTM1","Sea Search"
"MOL000098","ATF4","Sea Search"
"MOL000098","TGFB1","Sea Search"
"MOL000098","SLC2A1","Sea Search"
"MOL000098","HIF1A","Sea Search"
"MOL000098","SCD","Sea Search"
"MOL000098","VCAM1","Sea Search"
"MOL000098","NLRP3","Sea Search"
"MOL000098","PGP","Sea Search"
"MOL000098","HK2","Sea Search"
"MOL000098","HSPA5","Sea Search"
"MOL000098","CAV1","Sea Search"
"MOL000098","AHR","Sea Search"
"MOL000098","MCL1","Sea Search"
"MOL000098","CASP9","Sea Search"
"MOL000098","LPCAT2","Sea Search"
"MOL000098","STAT1","Sea Search"
"MOL000098","ICAM1","Sea Search"
"MOL000098","ESRRB","Sea Search"
"MOL000098","NFE2L2","Sea Search"
"MOL000098","AR","Sea Search"
"MOL000098","NPEPPS","Sea Search"
"MOL000098","CDKN1A","Sea Search"
"MOL000098","NDUFV2","Sea Search"
"MOL000098","CYP1A2","Sea Search"
"MOL000098","SLC16A1","Sea Search"
"MOL000098","SIRT1","Sea Search"
"MOL000098","MYC","Sea Search"
"MOL000098","IRF1","Sea Search"
"MOL000098","IGFBP3","Sea Search"
"MOL000098","ESRRA","Sea Search"
"MOL000098","RELA","Sea Search"
"MOL000098","EIF2S1","Sea Search"
"MOL000098","TJP1","Sea Search"
"MOL000098","E2F1","Sea Search"
"MOL000098","ERBB2","Sea Search"
"MOL000098","NQO1","Sea Search"
"MOL000098","POR","Sea Search"
"MOL000098","NCF1","Sea Search"
"MOL000098","CYP2E1","Sea Search"
"MOL000098","TOP1","Sea Search"
"MOL000098","MMP9","Sea Search"
"MOL000098","CYP2C8","Sea Search"
"MOL000098","CXCL8","Sea Search"
"MOL000098","VEGFA","Sea Search"
"MOL000098","MAPK8","Sea Search"
"MOL000098","MAPK1","Sea Search"
"MOL000098","ELK1","Sea Search"
"MOL000098","EGR1","Sea Search"
"MOL000098","ACE2","Sea Search"
"MOL000098","COMT","Sea Search"
"MOL000098","EGFR","Sea Search"
"MOL000098","CHUK","Sea Search"
"MOL000098","CYP1A1","Sea Search"
"MOL000098","MTOR","Sea Search"
"MOL000098","PIK3CB","Sea Search"
"MOL000098","IL17A","Sea Search"
"MOL000098","NRF1","Sea Search"
"MOL000098","RAF1","Sea Search"
"MOL000098","CHEK2","Sea Search"
"MOL000098","BCL2","Sea Search"
"MOL000098","CD274","Sea Search"
"MOL000098","MAOA","Sea Search"
"MOL000098","MMP1","Sea Search"
"MOL000098","IL1B","Sea Search"
"MOL000098","IL10","Sea Search"
"MOL000098","BMP2","Sea Search"
"MOL000098","CTSD","Sea Search"
"MOL000098","CCNB1","Sea Search"
"MOL000098","MPO","Sea Search"
"MOL000098","ACHE","Sea Search"
"MOL000098","VIM","Sea Search"
"MOL000098","NFKBIA","Sea Search"
"MOL000098","CDH1","Sea Search"
"MOL000098","TOP2A","Sea Search"
"MOL000098","VTN","Sea Search"
"MOL000098","NOS3","Sea Search"
"MOL000098","LEF1","Sea Search"
"MOL000098","PTX3","Sea Search"
"MOL000098","SERPINE1","Sea Search"
"MOL000098","PON1","Sea Search"
"MOL000098","PRKAA2","Sea Search"
"MOL000098","PTPN11","Sea Search"
"MOL000098","PPARA","Sea Search"
"MOL000098","VIM2P","Sea Search"
"MOL000098","TP53","Sea Search"
"MOL000098","NR1H3","Sea Search"
"MOL000098","NFKB1","Sea Search"
"MOL000098","SLPI","Sea Search"
"MOL000098","LGALS1","Sea Search"
"MOL000098","TXNIP","Sea Search"
"MOL000098","RASSF1","Sea Search"
"MOL000098","CTNNB1","Sea Search"
"MOL000098","CYP1B1","Sea Search"
"MOL000098","SLC23A1","Sea Search"
"MOL000098","IL1A","Sea Search"
"MOL000098","USP10","Sea Search"
"MOL000098","AURKB","Sea Search"
"MOL000098","PRKAA1","Sea Search"
"MOL000098","COL1A1","Sea Search"
"MOL000098","GSTP1","Sea Search"
"MOL000098","GSK3B","Sea Search"
"MOL000098","CXCL2","Sea Search"
"MOL000098","MRC1","Sea Search"
"MOL000098","KHK","Sea Search"
"MOL000098","E2F2","Sea Search"
"MOL000098","XDH","Sea Search"
"MOL000098","ODC1","Sea Search"
"MOL000098","PLAT","Sea Search"
"MOL000098","FASN","Sea Search"
"MOL000098","FOSL1","Sea Search"
"MOL000098","F3","Sea Search"
"MOL000098","FOS","Sea Search"
"MOL000098","RUNX2","Sea Search"
"MOL000098","ERN2","Sea Search"
"MOL000098","IL6","Sea Search"
"MOL000098","UGT1A9","Sea Search"
"MOL000098","EGF","Sea Search"
"MOL000098","CDKN2A","Sea Search"
"MOL000098","SELE","Sea Search"
"MOL000098","BRCA1","Sea Search"
"MOL000098","TNFRSF10B","Sea Search"
"MOL000098","LDLR","Sea Search"
"MOL000098","THBS1","Sea Search"
"MOL000098","RB1","Sea Search"
"MOL000098","XBP1","Sea Search"
"MOL000098","STAT3","Sea Search"
"MOL000098","JUN","Sea Search"
"MOL000098","KDM1A","Sea Search"
"MOL000098","CAT","Sea Search"
"MOL000098","BDNF","Sea Search"
"MOL000098","AXIN2","Sea Search"
"MOL000098","PRKCA","Sea Search"
"MOL000098","SNCA","Sea Search"
"MOL000098","PLAU","Sea Search"
"MOL000098","GABRR3","Sea Search"
"MOL000098","GSTM2","Sea Search"
"MOL000098","LYN","Sea Search"
"MOL000098","ERBB3","Sea Search"
"MOL000098","F2","Sea Search"
"MOL000098","PRKCD","Sea Search"
"MOL000098","NOS2","Sea Search"
"MOL000098","CRH","Sea Search"
"MOL000098","HNRNPA1","Sea Search"
"MOL000211","STAT3","Sea Search"
"MOL000211","ADRA1D","Sea Search"
"MOL000211","PTGDR2","Sea Search"
"MOL000211","GPBAR1","Sea Search"
"MOL000211","ADRA1A","Sea Search"
"MOL000211","ADRB2","Sea Search"
"MOL000211","LMNB1","Sea Search"
"MOL000211","MAPK1","Sea Search"
"MOL000211","ERBB2","Sea Search"
"MOL000211","ADRA1B","Sea Search"
"MOL000211","CALM3","Sea Search"
"MOL000211","TP53","Sea Search"
"MOL000211","PTGDR","Sea Search"
"MOL000211","MAPK8","Sea Search"
"MOL000211","NFKB1","Sea Search"
"MOL000211","PTGFR","Sea Search"
"MOL000211","MYLK2","Sea Search"
"MOL000211","YY1","Sea Search"
"MOL000211","ALDH2","Sea Search"
"MOL000211","LIPG","Sea Search"
"MOL000211","ADRA2C","Sea Search"
"MOL000211","CALM1","Sea Search"
"MOL000211","CALM2","Sea Search"
"MOL000211","ADRA2A","Sea Search"
"MOL000211","DBH","Sea Search"
"MOL000211","ADRA2B","Sea Search"
"MOL000354","NCF1","Sea Search"
"MOL000354","CCNB1","Sea Search"
"MOL000354","PTGS2","Sea Search"
"MOL000354","EGFR","Sea Search"
"MOL000354","OLR1","Sea Search"
"MOL000354","CASP3","Sea Search"
"MOL000354","CSK","Sea Search"
"MOL000354","CRMP1","Sea Search"
"MOL000354","CAMK2G","Sea Search"
"MOL000354","XDH","Sea Search"
"MOL000354","MAP2K7","Sea Search"
"MOL000354","SLC47A1","Sea Search"
"MOL000354","SLCO1B1","Sea Search"
"MOL000354","MAPK14","Sea Search"
"MOL000354","MAPK8","Sea Search"
"MOL000354","TNF","Sea Search"
"MOL000354","MAP2K1","Sea Search"
"MOL000354","AKT1","Sea Search"
"MOL000354","WEE1","Sea Search"
"MOL000354","NOS2","Sea Search"
"MOL000354","CASP8","Sea Search"
"MOL000354","PARP1","Sea Search"
"MOL000354","PPARG","Sea Search"
"MOL000358","NR1I2","Sea Search"
"MOL000358","GABRB1","Sea Search"
"MOL000358","CACNG8","Sea Search"
"MOL000358","CACNB1","Sea Search"
"MOL000358","GRIN2B","Sea Search"
"MOL000358","AKR1C2","Sea Search"
"MOL000358","GRIN2D","Sea Search"
"MOL000358","CACNA1I","Sea Search"
"MOL000358","CACNA1H","Sea Search"
"MOL000358","RORA","Sea Search"
"MOL000358","CACNB2","Sea Search"
"MOL000358","CACNG2","Sea Search"
"MOL000358","CACNG3","Sea Search"
"MOL000358","VDR","Sea Search"
"MOL000358","GABRA1","Sea Search"
"MOL000358","GABRA5","Sea Search"
"MOL000358","CACNG1","Sea Search"
"MOL000358","CACNA2D3","Sea Search"
"MOL000358","CACNA1G","Sea Search"
"MOL000358","GABRD","Sea Search"
"MOL000358","THRB","Sea Search"
"MOL000358","ESR1","Sea Search"
"MOL000358","CASP8","Sea Search"
"MOL000358","BCL2","Sea Search"
"MOL000358","GRIN2A","Sea Search"
"MOL000358","GRIN3A","Sea Search"
"MOL000358","GABRG1","Sea Search"
"MOL000358","CACNA2D4","Sea Search"
"MOL000358","CACNA1C","Sea Search"
"MOL000358","GABRG2","Sea Search"
"MOL000358","CACNG6","Sea Search"
"MOL000358","GABRA2","Sea Search"
"MOL000358","GABRA6","Sea Search"
"MOL000358","GABRA4","Sea Search"
"MOL000358","CACNA1A","Sea Search"
"MOL000358","GRIN3B","Sea Search"
"MOL000358","SIGMAR1","Sea Search"
"MOL000358","CACNG5","Sea Search"
"MOL000358","CLEC4E","Sea Search"
"MOL000358","CACNA2D1","Sea Search"
"MOL000358","GRIN1","Sea Search"
"MOL000358","CACNB4","Sea Search"
"MOL000358","CYP27B1","Sea Search"
"MOL000358","GABRE","Sea Search"
"MOL000358","CACNA1D","Sea Search"
"MOL000358","AR","Sea Search"
"MOL000358","GABRB2","Sea Search"
"MOL000358","PRKCA","Sea Search"
"MOL000358","PRKAA2","Sea Search"
"MOL000358","GABRP","Sea Search"
"MOL000358","CACNB3","Sea Search"
"MOL000358","CACNA1B","Sea Search"
"MOL000358","GRIN2C","Sea Search"
"MOL000358","CACNA2D2","Sea Search"
"MOL000358","GABRA3","Sea Search"
"MOL000358","SULT2B1","Sea Search"
"MOL000358","ESR2","Sea Search"
"MOL000358","CACNA1F","Sea Search"
"MOL000358","CACNG7","Sea Search"
"MOL000358","GABRB3","Sea Search"
"MOL000358","CASP3","Sea Search"
"MOL000358","EDN1","Sea Search"
"MOL000358","NR1I3","Sea Search"
"MOL000358","GABRG3","Sea Search"
"MOL000358","BAX","Sea Search"
"MOL000358","CACNA1S","Sea Search"
"MOL000358","CASP9","Sea Search"
"MOL000358","GABRQ","Sea Search"
"MOL000358","NR1H4","Sea Search"
"MOL000358","MAP2","Sea Search"
"MOL000358","CACNA1E","Sea Search"
"MOL000358","PPARA","Sea Search"
"MOL000358","CACNG4","Sea Search"
"MOL000358","TGFB1","Sea Search"
"MOL000358","GPBAR1","Sea Search"
"MOL000358","RXRA","Sea Search"
"MOL000359","GABRG2","Sea Search"
"MOL000359","CACNA2D1","Sea Search"
"MOL000359","GABRA4","Sea Search"
"MOL000359","CACNB2","Sea Search"
"MOL000359","CACNA1G","Sea Search"
"MOL000359","GABRE","Sea Search"
"MOL000359","CACNA1D","Sea Search"
"MOL000359","CACNG3","Sea Search"
"MOL000359","CACNA1H","Sea Search"
"MOL000359","AKR1C2","Sea Search"
"MOL000359","SULT2B1","Sea Search"
"MOL000359","CYP27B1","Sea Search"
"MOL000359","CACNG1","Sea Search"
"MOL000359","CACNA2D4","Sea Search"
"MOL000359","GABRD","Sea Search"
"MOL000359","GABRB1","Sea Search"
"MOL000359","RORA","Sea Search"
"MOL000359","CACNA2D2","Sea Search"
"MOL000359","CACNB1","Sea Search"
"MOL000359","GRIN2B","Sea Search"
"MOL000359","GRIN1","Sea Search"
"MOL000359","GRIN2D","Sea Search"
"MOL000359","CACNG2","Sea Search"
"MOL000359","NR1I3","Sea Search"
"MOL000359","CACNA1A","Sea Search"
"MOL000359","GABRB2","Sea Search"
"MOL000359","GRIN2C","Sea Search"
"MOL000359","CACNB3","Sea Search"
"MOL000359","VDR","Sea Search"
"MOL000359","NR1I2","Sea Search"
"MOL000359","GABRA6","Sea Search"
"MOL000359","GABRQ","Sea Search"
"MOL000359","GABRP","Sea Search"
"MOL000359","CACNG8","Sea Search"
"MOL000359","CACNG6","Sea Search"
"MOL000359","CACNB4","Sea Search"
"MOL000359","CACNA1B","Sea Search"
"MOL000359","CACNG5","Sea Search"
"MOL000359","GABRG1","Sea Search"
"MOL000359","CACNA2D3","Sea Search"
"MOL000359","RXRA","Sea Search"
"MOL000359","GPBAR1","Sea Search"
"MOL000359","GABRA1","Sea Search"
"MOL000359","GABRA5","Sea Search"
"MOL000359","CASP8","Sea Search"
"MOL000359","PRKCA","Sea Search"
"MOL000359","PRKAA2","Sea Search"
"MOL000359","GRIN2A","Sea Search"
"MOL000359","ESR2","Sea Search"
"MOL000359","BCL2","Sea Search"
"MOL000359","TGFB1","Sea Search"
"MOL000359","CACNG4","Sea Search"
"MOL000359","CLEC4E","Sea Search"
"MOL000359","GABRA2","Sea Search"
"MOL000359","THRB","Sea Search"
"MOL000359","CACNA1F","Sea Search"
"MOL000359","GRIN3B","Sea Search"
"MOL000359","CACNA1S","Sea Search"
"MOL000359","CACNA1C","Sea Search"
"MOL000359","EDN1","Sea Search"
"MOL000359","AR","Sea Search"
"MOL000359","CACNA1I","Sea Search"
"MOL000359","BAX","Sea Search"
"MOL000359","GABRG3","Sea Search"
"MOL000359","GABRA3","Sea Search"
"MOL000359","GRIN3A","Sea Search"
"MOL000359","NR1H4","Sea Search"
"MOL000359","GABRB3","Sea Search"
"MOL000359","MAP2","Sea Search"
"MOL000359","CACNA1E","Sea Search"
"MOL000359","ESR1","Sea Search"
